trial,label,status,solver_success,mission_success,mission_success_slack,raw_path_ok,path_ok_slack,progress,time_s,downrange_km,ellipsoidal_altitude_km,velocity_m_s,mass_kg,x_m,y_m,z_m
1,nominal,PASS_RAW,1,1,1,1,1,0.206666666667,123.702438869,58.8370095001,47.3905323671,2176.29823051,2195416.64324,-609531.230501,-5747843.64156,2797466.07805
1,nominal,PASS_RAW,1,1,1,1,1,0.21,125.697639496,62.0207334974,49.1308490633,2239.02421138,2149136.23686,-605680.303082,-5749884.50302,2798104.53987
1,nominal,PASS_RAW,1,1,1,1,1,0.213333333333,127.692840123,65.3202926499,50.9238424119,2303.36102224,2102856.1839,-601716.114276,-5751984.69849,2798760.41157
1,nominal,PASS_RAW,1,1,1,1,1,0.216666666667,129.68804075,68.7319282048,52.768496287,2369.29072443,2056576.595,-597642.250705,-5754142.79782,2799433.35275
1,nominal,PASS_RAW,1,1,1,1,1,0.22,131.683241377,72.2635115891,54.6691344017,2436.58671169,2010520.16152,-593450.905239,-5756363.35333,2800124.78053
1,nominal,PASS_RAW,1,1,1,1,1,0.223333333333,133.678442004,75.9162147762,56.6266361327,2504.13143219,1965387.32895,-589140.74125,-5758647.09512,2800834.91068
1,nominal,PASS_RAW,1,1,1,1,1,0.226666666667,135.673642631,79.6882103399,58.6400589239,2571.72518458,1921264.34486,-584713.29747,-5760992.79441,2801563.30047
1,nominal,PASS_RAW,1,1,1,1,1,0.23,137.668843258,83.5807686569,60.709899006,2639.30828601,1878173.32733,-580167.060743,-5763400.81447,2802309.97263
1,nominal,PASS_RAW,1,1,1,1,1,0.233333333333,139.664043885,87.5933900836,62.8358312071,2706.93978502,1836050.85746,-575502.253214,-5765870.60142,2803074.67953
1,nominal,PASS_RAW,1,1,1,1,1,0.236666666667,141.659244512,91.7263991991,65.0179127368,2774.63563023,1794868.4322,-570718.277028,-5768402.01744,2803857.29292
1,nominal,PASS_RAW,1,1,1,1,1,0.24,143.654445139,95.9790946367,67.2557211327,2842.38569788,1754604.99051,-565815.545292,-5770994.39398,2804657.52882
1,nominal,PASS_RAW,1,1,1,1,1,0.243333333333,145.649645765,100.352534809,69.5496498131,2910.20504285,1715239.92527,-560792.716726,-5773647.94815,2805475.35636
1,nominal,PASS_RAW,1,1,1,1,1,0.246666666667,147.644846392,104.8452516,71.8989182303,2978.05609934,1676761.8746,-555650.959363,-5776361.61329,2806310.37444
1,nominal,PASS_RAW,1,1,1,1,1,0.25,149.640047019,109.45897174,74.3042243088,3045.91092408,1639177.19847,-550388.247804,-5779135.92207,2807162.6364
1,nominal,PASS_RAW,1,1,1,1,1,0.253333333333,151.635247646,114.192557527,76.7649357327,3113.82422769,1602429.07605,-545005.410783,-5781969.95987,2808031.78073
1,nominal,PASS_RAW,1,1,1,1,1,0.256666666667,153.630448273,119.044875038,79.2785514191,3169.04248947,1298116.93216,-539502.813987,-5784860.88217,2808916.47835
1,nominal,PASS_RAW,1,1,1,1,1,0.26,155.6256489,123.952265648,81.8041059557,3183.63809093,1290247.5179,-533941.452708,-5787765.07937,2809801.80804
1,nominal,PASS_RAW,1,1,1,1,1,0.263333333333,157.620849527,128.895613066,84.3218697521,3198.45062905,1282378.12173,-528337.805947,-5790661.71556,2810679.40944
1,nominal,PASS_RAW,1,1,1,1,1,0.266666666667,159.616050154,133.866582966,86.8337967184,3213.42712128,1274508.73709,-522701.702385,-5793552.64115,2811551.12207
1,nominal,PASS_RAW,1,1,1,1,1,0.27,161.611250781,138.880468174,89.3369867263,3228.66670192,1266639.38059,-517015.226644,-5796434.91571,2812413.79448
1,nominal,PASS_RAW,1,1,1,1,1,0.273333333333,163.606451408,143.912984819,91.8365028797,3244.02204649,1258770.03845,-511306.901991,-5799313.51323,2813272.58084
1,nominal,PASS_RAW,1,1,1,1,1,0.276666666667,165.601652035,148.985886071,94.3282064842,3259.61542528,1250900.71341,-505551.248211,-5802184.23648,2814122.99117
1,nominal,PASS_RAW,1,1,1,1,1,0.28,167.596852662,154.09610124,96.8129959241,3275.43899736,1243031.41712,-499751.913095,-5805047.88355,2814965.76024
1,nominal,PASS_RAW,1,1,1,1,1,0.283333333333,169.592053289,159.234383078,99.2927224997,3291.42856785,1235162.13492,-493919.74802,-5807906.29484,2815802.82434
1,nominal,PASS_RAW,1,1,1,1,1,0.286666666667,171.587253915,164.411447201,101.765667703,3307.65243262,1227292.87871,-488042.255863,-5810757.60778,2816632.07227
1,nominal,PASS_RAW,1,1,1,1,1,0.29,173.582454542,169.623141441,104.232790228,3324.08610187,1219423.64793,-482124.327942,-5813602.7305,2817454.41348
1,nominal,PASS_RAW,1,1,1,1,1,0.293333333333,175.577655169,174.862883108,106.695312527,3340.68520687,1211554.43256,-476173.670158,-5816442.91235,2818271.19642
1,nominal,PASS_RAW,1,1,1,1,1,0.296666666667,177.572855796,180.143814125,109.151295869,3357.53755872,1203685.25439,-470174.985706,-5819275.97131,2819079.88189
1,nominal,PASS_RAW,1,1,1,1,1,0.3,179.568056423,185.459239934,111.602040237,3374.59288549,1195816.09701,-464136.115958,-5822103.21579,2819881.85967
1,nominal,PASS_RAW,1,1,1,1,1,0.303333333333,181.56325705,190.809631419,114.047617363,3391.85472371,1187946.96191,-458056.541038,-5824924.64985,2820677.07899
1,nominal,PASS_RAW,1,1,1,1,1,0.306666666667,183.558457677,196.201188426,116.487380571,3409.36868373,1180077.86784,-451929.082967,-5827739.41224,2821464.42402
1,nominal,PASS_RAW,1,1,1,1,1,0.31,185.553658304,201.620748694,118.923315568,3427.04776867,1172208.79344,-445769.073206,-5830549.71228,2822246.44964
1,nominal,PASS_RAW,1,1,1,1,1,0.313333333333,187.548858931,207.082788357,121.353639026,3444.98034591,1164339.75406,-439559.717818,-5833353.35869,2823020.4623
1,nominal,PASS_RAW,1,1,1,1,1,0.316666666667,189.544059558,212.58075847,123.779439944,3463.13078044,1156470.75199,-433308.656116,-5836151.51507,2823787.7645
1,nominal,PASS_RAW,1,1,1,1,1,0.32,191.539260185,218.114368094,126.200915072,3481.4879239,1148601.7721,-427016.252081,-5838944.31947,2824548.45613
1,nominal,PASS_RAW,1,1,1,1,1,0.323333333333,193.534460812,223.688354074,128.617681923,3500.09382256,1140732.84382,-420677.042448,-5841731.17163,2825301.71256
1,nominal,PASS_RAW,1,1,1,1,1,0.326666666667,195.529661439,229.302468871,131.030012548,3518.93448843,1132863.94738,-414291.347392,-5844512.25475,2826047.65071
1,nominal,PASS_RAW,1,1,1,1,1,0.33,197.524862065,234.948678591,133.438919848,3537.96578883,1124995.08161,-407868.494519,-5847288.79305,2826787.7693
1,nominal,PASS_RAW,1,1,1,1,1,0.333333333333,199.520062692,240.637766887,135.843464483,3557.26094276,1117126.27805,-401396.028096,-5850059.38367,2827520.17321
1,nominal,PASS_RAW,1,1,1,1,1,0.336666666667,201.515263319,246.367429313,138.244104212,3576.79029366,1109257.504,-394876.646685,-5852824.47422,2828245.33909
1,nominal,PASS_RAW,1,1,1,1,1,0.34,203.510463946,252.133608605,140.641379273,3596.54145824,1101388.78034,-388315.065332,-5855584.6961,2828964.03004
1,nominal,PASS_RAW,1,1,1,1,1,0.343333333333,205.505664573,257.942645645,143.034929021,3616.55096931,1093520.11582,-381703.984254,-5858339.33471,2829675.18507
1,nominal,PASS_RAW,1,1,1,1,1,0.346666666667,207.5008652,263.788870583,145.425416389,3636.77696004,1085651.48512,-375049.97671,-5861089.22162,2830379.846
1,nominal,PASS_RAW,1,1,1,1,1,0.35,209.496065827,269.677467179,147.812583978,3657.26435984,1077782.93207,-368347.084021,-5863833.78478,2831077.1511
1,nominal,PASS_RAW,1,1,1,1,1,0.353333333333,211.491266454,275.609328132,150.19660648,3678.0068547,1069914.43212,-361594.305057,-5866573.05245,2831767.01318
1,nominal,PASS_RAW,1,1,1,1,1,0.356666666667,213.486467081,281.577672458,152.578111415,3698.96511279,1062045.97789,-354799.479472,-5869307.92208,2832450.63118
1,nominal,PASS_RAW,1,1,1,1,1,0.36,215.481667708,287.591995624,154.956658174,3720.20867756,1054177.62716,-347951.689538,-5872037.36778,2833126.43714
1,nominal,PASS_RAW,1,1,1,1,1,0.363333333333,217.476868335,293.646899622,157.33278942,3741.68931548,1046309.32545,-341057.177521,-5874762.13139,2833795.39868
1,nominal,PASS_RAW,1,1,1,1,1,0.366666666667,219.472068962,299.744148607,159.706548737,3763.42607217,1038441.10381,-334113.934727,-5877482.07968,2834457.2518
1,nominal,PASS_RAW,1,1,1,1,1,0.37,221.467269589,305.886530646,162.078022503,3785.43860201,1030572.98636,-327118.776919,-5880197.03263,2835111.59435
1,nominal,PASS_RAW,1,1,1,1,1,0.373333333333,223.462470215,312.070640459,164.447546313,3807.69609555,1022704.92778,-320075.643371,-5882907.44522,2835759.03019
1,nominal,PASS_RAW,1,1,1,1,1,0.376666666667,225.457670842,318.298592663,166.815186561,3830.22674129,1014837.00091,-312982.123503,-5885613.16845,2836399.24797
1,nominal,PASS_RAW,1,1,1,1,1,0.38,227.452871469,324.572368609,169.181089458,3853.03214595,1006969.17512,-305835.962786,-5888314.11603,2837031.98163
1,nominal,PASS_RAW,1,1,1,1,1,0.383333333333,229.448072096,330.888613414,171.545525717,3876.08966027,999101.427305,-298641.035429,-5891010.69917,2837657.80817
1,nominal,PASS_RAW,1,1,1,1,1,0.386666666667,231.443272723,337.251759849,173.908548459,3899.44439445,991233.880002,-291392.271889,-5893702.56866,2838276.05732
1,nominal,PASS_RAW,1,1,1,1,1,0.39,233.43847335,343.661825012,176.270368283,3923.07649069,983366.429243,-284089.674293,-5896389.82757,2838886.77615
1,nominal,PASS_RAW,1,1,1,1,1,0.393333333333,235.433673977,350.115744137,178.631212568,3946.97776276,975499.129264,-276736.777843,-5899072.83973,2839490.48595
1,nominal,PASS_RAW,1,1,1,1,1,0.396666666667,237.428874604,356.616443371,180.991222129,3971.17121987,967632.051972,-269330.244122,-5901751.42818,2840086.76967
1,nominal,PASS_RAW,1,1,1,1,1,0.4,239.424075231,363.164200125,183.350565884,3995.64547228,959765.100847,-261869.773882,-5904425.64346,2840675.61938
1,nominal,PASS_RAW,1,1,1,1,1,0.403333333333,241.419275858,369.760201945,185.709398269,4020.42336278,951898.428273,-254354.025173,-5907095.44586,2841256.88049
1,nominal,PASS_RAW,1,1,1,1,1,0.406666666667,243.414476485,376.404079945,188.067954978,4045.49549314,944032.003186,-246783.437467,-5909760.99011,2841830.6685
1,nominal,PASS_RAW,1,1,1,1,1,0.41,245.409677112,383.095892223,190.426371922,4070.85660777,936165.749123,-239157.961764,-5912422.31492,2842396.9943
1,nominal,PASS_RAW,1,1,1,1,1,0.413333333333,247.404877739,389.843221421,192.784886949,4096.5728749,928300.017353,-231468.93568,-5915078.87612,2842954.73555
1,nominal,PASS_RAW,1,1,1,1,1,0.416666666667,249.400078365,396.628478097,195.143591704,4122.5223006,920434.55767,-223736.50499,-5917732.23393,2843506.63581
1,nominal,PASS_RAW,1,1,1,1,1,0.42,251.395278992,403.468501059,197.502728788,4148.81015857,912569.500271,-215941.41476,-5920381.024,2844050.12845
1,nominal,PASS_RAW,1,1,1,1,1,0.423333333333,253.390479619,410.360681977,199.862527311,4175.42975225,904705.168821,-208086.665612,-5923025.58252,2844585.66964
1,nominal,PASS_RAW,1,1,1,1,1,0.426666666667,255.385680246,417.302830984,202.223118793,4202.35530549,896841.278341,-200174.777072,-5925666.14173,2845113.61808
1,nominal,PASS_RAW,1,1,1,1,1,0.43,257.380880873,424.298088976,204.584724953,4229.61928867,888978.377919,-192202.171804,-5928302.51075,2845633.52408
1,nominal,PASS_RAW,1,1,1,1,1,0.433333333333,259.3760815,431.341935381,206.947465863,4257.18925178,881116.647489,-184174.029288,-5930935.1416,2846146.1168
1,nominal,PASS_RAW,1,1,1,1,1,0.436666666667,261.371282127,438.439768377,209.311599794,4285.0918668,873255.71347,-176084.191872,-5933563.64945,2846650.59673
1,nominal,PASS_RAW,1,1,1,1,1,0.44,263.366482754,445.597222049,211.677508363,4313.37518386,865397.859262,-167926.234968,-5936187.69198,2847146.15739
1,nominal,PASS_RAW,1,1,1,1,1,0.443333333333,265.361683381,452.797125193,214.044847414,4341.91818212,857542.727893,-159719.785109,-5938808.62401,2847635.39934
1,nominal,PASS_RAW,1,1,1,1,1,0.446666666667,267.356884008,460.056536363,216.414276442,4370.82645307,849691.206276,-151445.363289,-5941425.18356,2848115.77548
1,nominal,PASS_RAW,1,1,1,1,1,0.45,269.352084635,467.373044173,218.785952255,4400.04362171,841855.677295,-143105.727808,-5944037.62952,2848587.68169
1,nominal,PASS_RAW,1,1,1,1,1,0.453333333333,271.347285262,474.740382236,221.159157752,4425.99505059,834832.874648,-134707.861648,-5946645.64039,2849051.65787
1,nominal,PASS_RAW,1,1,1,1,1,0.456666666667,273.342485889,482.147419582,223.52621679,4440.8868488,830369.053537,-126262.327186,-5949240.40842,2849504.5431
1,nominal,PASS_RAW,1,1,1,1,1,0.46,275.337686515,489.579825218,225.8830556,4452.2313865,826730.974624,-117784.487895,-5951818.31348,2849946.13745
1,nominal,PASS_RAW,1,1,1,1,1,0.463333333333,277.332887142,497.032253152,228.227003443,4461.65472359,823546.814628,-109279.76726,-5954376.46974,2850375.60083
1,nominal,PASS_RAW,1,1,1,1,1,0.466666666667,279.328087769,504.505967927,230.555708056,4471.11370069,820379.866712,-100746.080968,-5956911.50723,2850791.11156
1,nominal,PASS_RAW,1,1,1,1,1,0.47,281.323288396,511.999023422,232.870623541,4480.65576158,817215.723972,-92186.1511683,-5959425.54716,2851193.95497
1,nominal,PASS_RAW,1,1,1,1,1,0.473333333333,283.318489023,519.510540339,235.172451996,4490.27549577,814054.925089,-83601.246182,-5961919.59207,2851584.73617
1,nominal,PASS_RAW,1,1,1,1,1,0.476666666667,285.31368965,527.043306299,237.459348449,4499.99298399,810896.794492,-74987.6889716,-5964390.71851,2851961.68768
1,nominal,PASS_RAW,1,1,1,1,1,0.48,287.308890277,534.595649797,239.732604122,4509.80113204,807739.585848,-66347.8262483,-5966840.81767,2852325.94759
1,nominal,PASS_RAW,1,1,1,1,1,0.483333333333,289.304090904,542.169284604,241.991146535,4519.71024962,804583.739877,-57679.4567529,-5969268.14498,2852676.45945
1,nominal,PASS_RAW,1,1,1,1,1,0.486666666667,291.299291531,549.762138918,244.236539056,4529.71198754,801428.729858,-48985.4406765,-5971675.01863,2853014.61751
1,nominal,PASS_RAW,1,1,1,1,1,0.49,293.294492158,557.375326646,246.468126413,4539.80866696,798274.19585,-40264.3792112,-5974060.33879,2853339.75415
1,nominal,PASS_RAW,1,1,1,1,1,0.493333333333,295.289692785,565.009659288,248.685483445,4550.00959018,795120.479968,-31515.2897743,-5976423.3456,2853651.40596
1,nominal,PASS_RAW,1,1,1,1,1,0.496666666667,297.284893412,572.665288124,250.888656415,4560.31071138,791967.086051,-22738.0700637,-5978763.99542,2853949.54046
1,nominal,PASS_RAW,1,1,1,1,1,0.5,299.280094039,580.341494122,253.078230777,4570.70892856,788814.036184,-13933.7641343,-5981083.12958,2854234.66336
1,nominal,PASS_RAW,1,1,1,1,1,0.503333333333,301.275294665,588.039072666,255.253818158,4581.21217002,785661.446854,-5101.41761138,-5983380.02377,2854506.33106
1,nominal,PASS_RAW,1,1,1,1,1,0.506666666667,303.270495292,595.757341763,257.415979336,4591.81133308,782509.036762,3757.98780778,-5985655.4782,2854765.02366
1,nominal,PASS_RAW,1,1,1,1,1,0.51,305.265695919,603.497213655,259.564234659,4602.51390005,779356.918843,12645.5501836,-5987908.63714,2855010.21994
1,nominal,PASS_RAW,1,1,1,1,1,0.513333333333,307.260896546,611.259079157,261.698479936,4613.32123522,776205.038013,21561.6852827,-5990139.21077,2855241.7382
1,nominal,PASS_RAW,1,1,1,1,1,0.516666666667,309.256097173,619.042446504,263.819135133,4624.22721116,773053.288372,30505.6605512,-5992347.78874,2855459.93264
1,nominal,PASS_RAW,1,1,1,1,1,0.52,311.2512978,626.85237503,265.923169813,4635.25961516,769901.790682,39483.9002651,-5994529.32513,2855661.74101
1,nominal,PASS_RAW,1,1,1,1,1,0.523333333333,313.246498427,634.677259451,268.017938513,4646.36306179,766750.41463,48481.3658487,-5996695.70632,2855854.36265
1,nominal,PASS_RAW,1,1,1,1,1,0.526666666667,315.241699054,642.5252884,270.098430252,4657.57248125,763599.155002,57508.5305372,-5998838.68284,2856032.79526
1,nominal,PASS_RAW,1,1,1,1,1,0.53,317.236899681,650.397917266,272.163904934,4668.8991069,760448.082093,66567.1444587,-6000956.90324,2856196.21417
1,nominal,PASS_RAW,1,1,1,1,1,0.533333333333,319.232100308,658.292787134,274.215928035,4680.3260317,757297.082861,75654.0952781,-6003052.83679,2856346.11292
1,nominal,PASS_RAW,1,1,1,1,1,0.536666666667,321.227300935,666.210204499,276.254411755,4691.85774556,754146.203144,84769.6832575,-6005126.2507,2856482.34831
1,nominal,PASS_RAW,1,1,1,1,1,0.54,323.222501562,674.1510916,278.27894715,4703.49833677,750995.435275,93914.9871416,-6007176.33165,2856604.42107
1,nominal,PASS_RAW,1,1,1,1,1,0.543333333333,325.217702189,682.114521095,280.290182621,4715.23966128,747844.72736,103088.74261,-6009204.07464,2856712.93331
1,nominal,PASS_RAW,1,1,1,1,1,0.546666666667,327.212902815,690.102587073,282.287004709,4727.09590098,744694.136868,112293.492588,-6011207.49485,2856806.67697
1,nominal,PASS_RAW,1,1,1,1,1,0.55,329.208103442,698.112644411,284.271083504,4739.05145873,741543.610957,121525.824679,-6013189.29371,2856887.28803
1,nominal,PASS_RAW,1,1,1,1,1,0.553333333333,331.203304069,706.146036903,286.241720472,4751.1109466,738393.140474,130787.341421,-6015148.20865,2856953.99893
1,nominal,PASS_RAW,1,1,1,1,1,0.556666666667,333.198504696,714.204524511,288.198040526,4763.28700901,735242.770984,140080.143841,-6017082.61423,2857005.81797
1,nominal,PASS_RAW,1,1,1,1,1,0.56,335.193705323,722.28620958,290.141241382,4775.56504306,732092.441047,149401.775389,-6018994.44673,2857043.91862
1,nominal,PASS_RAW,1,1,1,1,1,0.563333333333,337.18890595,730.39183234,292.07098512,4787.95080698,728942.173602,158753.069719,-6020883.04285,2857067.89755
1,nominal,PASS_RAW,1,1,1,1,1,0.566666666667,339.184106577,738.524126409,293.985897596,4800.45637557,725791.971433,168137.3071,-6022745.86499,2857076.20683
1,nominal,PASS_RAW,1,1,1,1,1,0.57,341.179307204,746.677052264,295.889401247,4813.05248239,722641.803036,177546.958314,-6024588.79378,2857072.42168
1,nominal,PASS_RAW,1,1,1,1,1,0.573333333333,343.174507831,754.857536614,297.777787694,4825.77243798,719491.700439,186990.452922,-6026405.23504,2857052.53079
1,nominal,PASS_RAW,1,1,1,1,1,0.576666666667,345.169708458,763.061300451,299.653527843,4838.59501973,716341.638088,196462.448944,-6028199.3879,2857019.08373
1,nominal,PASS_RAW,1,1,1,1,1,0.58,347.164909085,771.290478421,301.515537526,4851.52761794,713191.606675,205965.471935,-6029969.25845,2856970.86855
1,nominal,PASS_RAW,1,1,1,1,1,0.583333333333,349.160109712,779.545901629,303.363499022,4864.57874802,710041.638283,215500.437063,-6031714.14239,2856907.45374
1,nominal,PASS_RAW,1,1,1,1,1,0.586666666667,351.155310339,787.82542272,305.198662227,4877.7334636,706891.694134,225064.646974,-6033436.15185,2856830.12243
1,nominal,PASS_RAW,1,1,1,1,1,0.59,353.150510965,796.13106547,307.020032965,4891.00216814,703741.787037,234660.465298,-6035133.41695,2856737.73801
1,nominal,PASS_RAW,1,1,1,1,1,0.593333333333,355.145711592,804.46896806,308.82456114,4904.41112489,700591.922537,244295.182915,-6036800.25181,2856626.83651
1,nominal,PASS_RAW,1,1,1,1,1,0.596666666667,357.140912219,812.819944058,310.622290828,4917.87765699,697442.079315,253945.630518,-6038454.77108,2856508.44152
1,nominal,PASS_RAW,1,1,1,1,1,0.6,359.136112846,821.205144014,312.402350115,4931.49226192,694292.276841,263637.145693,-6040077.13197,2856370.47837
1,nominal,PASS_RAW,1,1,1,1,1,0.603333333333,361.131313473,829.613834051,314.170398193,4945.20838213,691142.501745,273356.756664,-6041677.49696,2856219.1287
1,nominal,PASS_RAW,1,1,1,1,1,0.606666666667,363.1265141,838.050018233,315.924463319,4959.04080833,687992.745484,283109.163855,-6043252.1613,2856052.13937
1,nominal,PASS_RAW,1,1,1,1,1,0.61,365.121714727,846.514000364,317.664511326,4972.9952605,684843.031814,292894.627901,-6044800.91692,2855869.38252
1,nominal,PASS_RAW,1,1,1,1,1,0.613333333333,367.116915354,855.005919695,319.390586236,4987.06716895,681693.334179,302713.212451,-6046323.70472,2855670.82157
1,nominal,PASS_RAW,1,1,1,1,1,0.616666666667,369.112115981,863.520734746,321.105265669,5001.23733778,678543.660113,312558.874311,-6047825.24223,2855459.32903
1,nominal,PASS_RAW,1,1,1,1,1,0.62,371.107316608,872.066685485,322.804579854,5015.5405614,675394.015664,322441.253717,-6049297.96361,2855230.29909
1,nominal,PASS_RAW,1,1,1,1,1,0.623333333333,373.102517235,880.638510752,324.49122182,5029.95225533,672244.385493,332354.049835,-6050746.79426,2854986.73009
1,nominal,PASS_RAW,1,1,1,1,1,0.626666666667,375.097717862,889.240729247,326.163059003,5044.49329828,669094.782024,342302.480967,-6052167.60527,2854726.11147
1,nominal,PASS_RAW,1,1,1,1,1,0.63,377.092918489,897.868966179,327.822346376,5059.14427244,665945.198119,352281.31531,-6053564.50443,2854450.9418
1,nominal,PASS_RAW,1,1,1,1,1,0.633333333333,379.088119115,906.520628373,329.470372597,5073.89326151,662795.626961,362287.477521,-6054939.89458,2854162.68447
1,nominal,PASS_RAW,1,1,1,1,1,0.636666666667,381.083319742,915.206110806,331.102258101,5088.7856167,659646.084426,372332.970382,-6056284.29475,2853855.57267
1,nominal,PASS_RAW,1,1,1,1,1,0.64,383.078520369,923.917435186,332.721924314,5103.78540708,656496.553659,382408.423289,-6057605.08293,2853534.09434
1,nominal,PASS_RAW,1,1,1,1,1,0.643333333333,385.073720996,932.658734248,334.327467384,5118.91025113,653347.038448,392518.536137,-6058898.50016,2853195.96762
1,nominal,PASS_RAW,1,1,1,1,1,0.646666666667,387.068921623,941.43487629,335.916761771,5134.18072918,650197.544504,402668.804712,-6060160.19948,2852838.54712
1,nominal,PASS_RAW,1,1,1,1,1,0.65,389.06412225,950.228798346,337.49780696,5149.52529899,647048.060463,412839.513422,-6061405.73363,2852471.2951
1,nominal,PASS_RAW,1,1,1,1,1,0.653333333333,391.059322877,959.057890875,339.062605832,5165.01610125,643898.59439,423050.564118,-6062619.32367,2852084.61828
1,nominal,PASS_RAW,1,1,1,1,1,0.656666666667,393.054523504,967.917087947,340.613637244,5180.63159575,640749.142611,433296.030882,-6063805.64892,2851681.36182
1,nominal,PASS_RAW,1,1,1,1,1,0.66,395.049724131,976.803112926,342.152442531,5196.35769912,637599.699695,443572.09324,-6064967.68989,2851263.34262
1,nominal,PASS_RAW,1,1,1,1,1,0.663333333333,397.044924758,985.724147336,343.675417506,5212.22896242,634450.276245,453887.960382,-6066098.10417,2850826.09919
1,nominal,PASS_RAW,1,1,1,1,1,0.666666666667,399.040125385,994.669332469,345.18755131,5228.19954184,631300.861558,464231.212301,-6067206.74228,2850375.62013
1,nominal,PASS_RAW,1,1,1,1,1,0.67,401.035326012,1003.64767399,346.684854579,5244.30642839,628151.457238,474611.967219,-6068285.498,2849906.98435
1,nominal,PASS_RAW,1,1,1,1,1,0.673333333333,403.030526639,1012.65692773,348.168453409,5260.54050928,625002.068278,485027.583588,-6069336.45936,2849421.46093
1,nominal,PASS_RAW,1,1,1,1,1,0.676666666667,405.025727266,1021.69897688,349.637600401,5276.90878183,621852.686194,495480.072794,-6070357.96741,2848918.0469
1,nominal,PASS_RAW,1,1,1,1,1,0.68,407.020927892,1030.76984071,351.094104932,5293.39521932,618703.316203,505964.877616,-6071353.61482,2848398.92904
1,nominal,PASS_RAW,1,1,1,1,1,0.683333333333,409.016128519,1039.87040516,352.537688435,5310.00292138,615553.956559,516482.900773,-6072322.66471,2847863.66021
1,nominal,PASS_RAW,1,1,1,1,1,0.686666666667,411.011329146,1049.00390172,353.966999928,5326.74521428,612404.603035,527037.662363,-6073262.23558,2847310.49687
1,nominal,PASS_RAW,1,1,1,1,1,0.69,413.006529773,1058.17167505,355.381559656,5343.62706264,609255.262595,537630.543882,-6074171.16569,2846738.73846
1,nominal,PASS_RAW,1,1,1,1,1,0.693333333333,415.0017304,1067.36689611,356.784394271,5360.62054654,606105.928533,548253.869884,-6075055.60208,2846152.11691
1,nominal,PASS_RAW,1,1,1,1,1,0.696666666667,416.996931027,1076.59617667,358.172718927,5377.75292208,602956.601225,558914.879059,-6075909.64262,2845547.05881
1,nominal,PASS_RAW,1,1,1,1,1,0.7,418.992131654,1085.86103425,359.54602347,5395.02921912,599807.284684,569615.127843,-6076731.99876,2844922.78471
1,nominal,PASS_RAW,1,1,1,1,1,0.703333333333,420.987332281,1095.1556418,360.906836997,5412.42659276,596657.972764,580348.092469,-6077527.8802,2844282.45975
1,nominal,PASS_RAW,1,1,1,1,1,0.706666666667,422.982532908,1104.48498875,362.253120408,5429.96470519,593508.668665,591119.173047,-6078292.85951,2843623.40534
1,nominal,PASS_RAW,1,1,1,1,1,0.71,424.977733535,1113.84094015,363.588362043,5447.60962924,590359.371691,601919.357528,-6079034.20994,2842950.03243
1,nominal,PASS_RAW,1,1,1,1,1,0.713333333333,426.972934162,1123.23473193,364.907958179,5465.40891326,587210.078738,612760.845636,-6079741.96541,2842256.30785
1,nominal,PASS_RAW,1,1,1,1,1,0.716666666667,428.968134789,1132.66856357,366.211114515,5483.36937374,584060.794033,623645.882425,-6080414.20607,2841541.07755
1,nominal,PASS_RAW,1,1,1,1,1,0.72,430.963335416,1142.12912003,367.503384969,5501.43754153,580911.513601,634559.889974,-6081062.77498,2840811.51705
1,nominal,PASS_RAW,1,1,1,1,1,0.723333333333,432.958536042,1151.61879956,368.783798268,5519.62358625,577762.237239,645505.437479,-6081685.54018,2840066.33921
1,nominal,PASS_RAW,1,1,1,1,1,0.726666666667,434.953736669,1161.14869398,370.047966037,5537.9705188,574612.967731,656494.392064,-6082272.71956,2839299.6302
1,nominal,PASS_RAW,1,1,1,1,1,0.73,436.948937296,1170.71259034,371.298488789,5556.45583365,571463.700979,667519.935122,-6082829.83916,2838514.73956
1,nominal,PASS_RAW,1,1,1,1,1,0.733333333333,438.944137923,1180.3125756,372.534575613,5575.08650286,568314.438708,678584.199813,-6083355.04527,2837710.55657
1,nominal,PASS_RAW,1,1,1,1,1,0.736666666667,440.93933855,1189.94594319,373.757420549,5593.85035614,565165.18065,689684.186658,-6083850.78271,2836888.56102
1,nominal,PASS_RAW,1,1,1,1,1,0.74,442.934539177,1199.61532137,374.966034773,5612.76123369,562015.924825,700822.601684,-6084314.73045,2836047.35903
1,nominal,PASS_RAW,1,1,1,1,1,0.743333333333,444.929739804,1209.3201775,376.16069463,5631.81275668,558866.673295,711998.769378,-6084747.36688,2835187.24769
1,nominal,PASS_RAW,1,1,1,1,1,0.746666666667,446.924940431,1219.06266776,377.340665767,5651.01669363,555717.423997,723214.869719,-6085146.83334,2834307.10887
1,nominal,PASS_RAW,1,1,1,1,1,0.75,448.920141058,1228.83705935,378.508224067,5670.35012884,552568.176606,734464.727531,-6085518.17398,2833409.997
1,nominal,PASS_RAW,1,1,1,1,1,0.753333333333,450.915341685,1238.65029677,379.660758422,5689.8367627,549418.932357,745755.583983,-6085855.29397,2832492.23982
1,nominal,PASS_RAW,1,1,1,1,1,0.756666666667,452.910542312,1248.50112733,380.798843105,5709.47731012,546269.689171,757085.995814,-6086159.31742,2831554.52332
