time_s,optimizer_altitude_km,simulation_altitude_km,simulation_velocity_m_s,optimizer_mass_kg,simulation_mass_kg,dynamic_pressure_kpa,g_load,downrange_km,throttle
152.031616,73.191910,73.191584,3127.369266,1.595200e+06,1.595200e+06,0.106591,3.967253,115.146614,0.786160
152.047631,73.211861,73.211653,3127.918311,1.594907e+06,1.594907e+06,0.106304,3.967981,115.185286,0.786160
152.058448,73.225336,73.225210,3128.289227,1.594710e+06,1.594710e+06,0.106111,3.968472,115.211411,0.786160
152.062893,73.230932,73.230782,3128.439752,1.594630e+06,1.594630e+06,0.106032,3.918025,115.222148,0.776126
152.066969,73.236072,73.235891,3128.577611,1.594557e+06,1.594557e+06,0.105959,3.918205,115.231993,0.776126
152.107727,73.287468,73.286994,3129.956587,1.593823e+06,1.593823e+06,0.105234,3.920011,115.330473,0.776126
152.515308,73.801428,73.799283,3143.785216,1.586483e+06,1.586483e+06,0.098210,3.938167,116.318021,0.776126
153.153018,74.605580,74.605456,3165.564712,1.300000e+06,1.575000e+06,0.088018,3.966910,117.873214,0.776126
153.153018,74.605580,74.605456,3165.564712,1.300000e+06,1.300000e+06,0.088018,1.152550,117.873214,0.999868
153.173138,74.631048,74.630981,3165.710637,1.299921e+06,1.299921e+06,0.087677,1.152622,117.922478,0.999868
153.374345,74.885731,74.886194,3167.170903,1.299127e+06,1.299127e+06,0.084336,1.153338,118.415302,0.999868
155.386411,77.432558,77.434303,3181.874953,1.291191e+06,1.291191e+06,0.056916,1.160531,123.361518,0.999868
156.094229,78.328498,78.328989,3187.091433,1.288399e+06,1.288399e+06,0.049461,1.163075,125.109324,0.999868
156.182529,78.440266,78.440539,3187.743784,1.288051e+06,1.288051e+06,0.048599,1.163393,125.327647,0.999868
156.270829,78.552034,78.552076,3188.396488,1.287703e+06,1.287703e+06,0.047750,1.163711,125.546034,0.999868
156.321783,78.616530,78.616433,3188.773295,1.287502e+06,1.287502e+06,0.047267,1.163894,125.672083,0.999868
156.330153,78.627126,78.627005,3188.835209,1.287469e+06,1.287469e+06,0.047188,1.163924,125.692793,0.999868
156.338524,78.637699,78.637577,3188.897172,1.287436e+06,1.287436e+06,0.047109,1.163960,125.713503,0.999865
156.346894,78.648246,78.648147,3188.959184,1.287403e+06,1.287403e+06,0.047031,1.163991,125.734211,0.999865
156.430590,78.753722,78.753846,3189.579477,1.287073e+06,1.287073e+06,0.046251,1.164292,125.941323,0.999865
157.267555,79.808480,79.810152,3195.800011,1.283772e+06,1.283772e+06,0.039096,1.167313,128.015583,0.999865
159.509155,82.633383,82.633260,3212.617771,1.274930e+06,1.274930e+06,0.024560,1.175466,133.599237,0.999865
159.539922,82.672028,82.671949,3212.850567,1.274809e+06,1.274809e+06,0.024395,1.175580,133.676163,0.999861
159.567673,82.706851,82.706845,3213.060613,1.274700e+06,1.274700e+06,0.024248,1.175682,133.745554,0.999861
159.845181,83.055084,83.055726,3215.163015,1.273605e+06,1.273605e+06,0.022821,1.176698,134.439814,0.999861
162.620265,86.537415,86.537461,3236.381804,1.262660e+06,1.262660e+06,0.012467,1.186940,141.417561,0.999861
162.681992,86.614873,86.614763,3236.857806,1.262416e+06,1.262416e+06,0.012301,1.187170,141.573497,0.999861
162.691419,86.626703,86.626568,3236.930518,1.262379e+06,1.262379e+06,0.012275,1.187205,141.597315,0.999861
162.700846,86.638515,86.638373,3237.003295,1.262342e+06,1.262342e+06,0.012250,1.187238,141.621133,0.999857
162.709715,86.649598,86.649479,3237.071833,1.262307e+06,1.262307e+06,0.012227,1.187271,141.643542,0.999857
162.798403,86.760431,86.760531,3237.757412,1.261957e+06,1.261957e+06,0.011993,1.187601,141.867666,0.999857
163.685288,87.868755,87.870340,3244.633247,1.258459e+06,1.258459e+06,9.886646e-03,1.190911,144.112534,0.999857
165.459056,90.085404,90.086163,3258.494339,1.251463e+06,1.251463e+06,6.700681e-03,1.197581,148.622122,0.999857
165.732271,90.426836,90.427028,3260.642349,1.250386e+06,1.250386e+06,6.309377e-03,1.198615,149.319096,0.999857
165.861964,90.588912,90.588794,3261.663209,1.249874e+06,1.249874e+06,6.131563e-03,1.199106,149.650167,0.999857
165.872388,90.601938,90.601795,3261.745293,1.249833e+06,1.249833e+06,6.117491e-03,1.199146,149.676782,0.999857
165.882812,90.614946,90.614795,3261.827452,1.249792e+06,1.249792e+06,6.103455e-03,1.199182,149.703399,0.999853
165.892320,90.626780,90.626653,3261.902472,1.249754e+06,1.249754e+06,6.090682e-03,1.199218,149.727677,0.999853
165.987401,90.745126,90.745225,3262.652901,1.249379e+06,1.249379e+06,5.964322e-03,1.199578,149.970505,0.999853
166.938203,91.928584,91.930159,3270.180449,1.245629e+06,1.245629e+06,4.834877e-03,1.203195,152.403015,0.999853
168.839809,94.295501,94.295829,3285.362557,1.238129e+06,1.238129e+06,3.175063e-03,1.210490,157.291174,0.999853
168.971428,94.459326,94.459366,3286.419657,1.237610e+06,1.237610e+06,3.084035e-03,1.210998,157.630652,0.999853
169.043121,94.548563,94.548435,3286.995802,1.237327e+06,1.237327e+06,3.035564e-03,1.211275,157.815629,0.999853
169.053790,94.561842,94.561688,3287.081561,1.237285e+06,1.237285e+06,3.028413e-03,1.211316,157.843159,0.999853
169.064459,94.575102,94.574942,3287.167399,1.237243e+06,1.237243e+06,3.021281e-03,1.211353,157.870691,0.999848
169.074064,94.587011,94.586874,3287.244757,1.237205e+06,1.237205e+06,3.014875e-03,1.211390,157.895478,0.999848
169.170112,94.706099,94.706182,3288.018581,1.236826e+06,1.236826e+06,2.951578e-03,1.211761,158.143386,0.999848
170.130587,95.896978,95.898488,3295.780807,1.233038e+06,1.233038e+06,2.387911e-03,1.215487,160.626846,0.999848
172.051537,98.278737,98.278975,3311.436271,1.225462e+06,1.225462e+06,1.584628e-03,1.223005,165.617712,0.999848
172.201551,98.464737,98.464650,3312.666225,1.224870e+06,1.224870e+06,1.534968e-03,1.223596,166.008814,0.999848
172.236762,98.508394,98.508227,3312.955071,1.224731e+06,1.224731e+06,1.523545e-03,1.223735,166.100641,0.999848
172.259907,98.537008,98.536870,3313.145296,1.224640e+06,1.224640e+06,1.516086e-03,1.223820,166.161008,0.999843
172.281102,98.563190,98.563099,3313.319542,1.224556e+06,1.224556e+06,1.509284e-03,1.223904,166.216293,0.999843
172.493052,98.825003,98.825354,3315.063187,1.223720e+06,1.223720e+06,1.442989e-03,1.224740,166.769351,0.999843
174.612555,101.443137,101.444310,3332.617857,1.215361e+06,1.215361e+06,9.238953e-04,1.233167,172.321586,0.999843
175.423301,102.444617,102.444428,3339.389737,1.212163e+06,1.212163e+06,7.803152e-04,1.236420,174.455848,0.999843
175.445517,102.471961,102.471820,3339.576060,1.212076e+06,1.212076e+06,7.767195e-04,1.236504,174.514413,0.999838
175.465892,102.497038,102.496941,3339.746987,1.211995e+06,1.211995e+06,7.734378e-04,1.236586,174.568127,0.999838
175.669636,102.747810,102.748121,3341.457359,1.211192e+06,1.211192e+06,7.413940e-04,1.237406,175.105467,0.999838
177.707082,105.255524,105.256721,3358.671628,1.203156e+06,1.203156e+06,4.851677e-04,1.245672,180.499148,0.999838
178.129442,105.775370,105.776043,3362.265313,1.201490e+06,1.201490e+06,4.432286e-04,1.247399,181.621878,0.999838
178.551802,106.295216,106.295129,3365.867661,1.199824e+06,1.199824e+06,4.041529e-04,1.249131,182.746202,0.999838
178.595831,106.349408,106.349228,3366.243688,1.199651e+06,1.199651e+06,4.003247e-04,1.249312,182.863499,0.999838
178.601823,106.356782,106.356590,3366.294866,1.199627e+06,1.199627e+06,3.998086e-04,1.249337,182.879463,0.999838
178.607814,106.364144,106.363951,3366.346089,1.199603e+06,1.199603e+06,3.992931e-04,1.249354,182.895426,0.999833
178.613745,106.371419,106.371239,3366.396849,1.199580e+06,1.199580e+06,3.987836e-04,1.249379,182.911230,0.999833
178.673057,106.444168,106.444110,3366.904539,1.199346e+06,1.199346e+06,3.937275e-04,1.249623,183.069279,0.999833
179.266177,107.171659,107.172561,3371.990913,1.197007e+06,1.197007e+06,3.475250e-04,1.252065,184.651513,0.999833
180.452417,108.626642,108.628048,3382.215404,1.192328e+06,1.192328e+06,2.744943e-04,1.256978,187.825489,0.999833
181.638656,110.081624,110.081705,3392.509000,1.187650e+06,1.187650e+06,2.204070e-04,1.261930,191.012182,0.999833
181.696283,110.152306,110.152277,3393.010819,1.187422e+06,1.187422e+06,2.181525e-04,1.262172,191.167315,0.999833
181.753910,110.222988,110.222845,3393.512802,1.187195e+06,1.187195e+06,2.159294e-04,1.262413,191.322477,0.999833
181.770453,110.243279,110.243102,3393.656936,1.187130e+06,1.187130e+06,2.152959e-04,1.262483,191.367025,0.999833
181.779863,110.254822,110.254626,3393.738935,1.187093e+06,1.187093e+06,2.149377e-04,1.262522,191.392368,0.999833
181.788321,110.265187,110.264982,3393.812693,1.187059e+06,1.187059e+06,2.146162e-04,1.262550,191.415144,0.999827
181.796085,110.274679,110.274490,3393.880480,1.187029e+06,1.187029e+06,2.143215e-04,1.262583,191.436055,0.999827
181.873731,110.369599,110.369562,3394.558516,1.186722e+06,1.186722e+06,2.114018e-04,1.262909,191.645197,0.999827
182.650190,111.318798,111.319850,3401.355323,1.183660e+06,1.183660e+06,1.849055e-04,1.266176,193.739644,0.999827
184.653959,113.768349,113.768687,3419.033949,1.175757e+06,1.175757e+06,1.341648e-04,1.274687,199.170166,0.999827
184.927953,114.103299,114.103157,3421.466853,1.174677e+06,1.174677e+06,1.287308e-04,1.275860,199.915596,0.999827
184.960909,114.143587,114.143381,3421.759733,1.174547e+06,1.174547e+06,1.280966e-04,1.276001,200.005302,0.999827
184.965624,114.149351,114.149136,3421.801640,1.174528e+06,1.174528e+06,1.280063e-04,1.276021,200.018137,0.999827
184.970339,114.155105,114.154890,3421.843583,1.174509e+06,1.174509e+06,1.279162e-04,1.276033,200.030973,0.999821
184.975174,114.160996,114.160791,3421.886633,1.174490e+06,1.174490e+06,1.278239e-04,1.276054,200.044134,0.999821
185.023518,114.219908,114.219794,3422.317197,1.174300e+06,1.174300e+06,1.269044e-04,1.276261,200.175754,0.999821
185.506967,114.809029,114.809669,3426.629294,1.172393e+06,1.172393e+06,1.181759e-04,1.278337,201.493145,0.999821
186.740969,116.312758,116.314021,3437.689231,1.167526e+06,1.167526e+06,9.925045e-05,1.283666,204.865602,0.999821
187.974970,117.816487,117.816566,3448.825952,1.162659e+06,1.162659e+06,8.424034e-05,1.289039,208.252215,0.999821
188.133226,118.009334,118.009135,3450.259758,1.162035e+06,1.162035e+06,8.254723e-05,1.289732,208.687562,0.999821
188.149097,118.028674,118.028445,3450.403619,1.161972e+06,1.161972e+06,8.237992e-05,1.289801,208.731234,0.999821
188.164968,118.047956,118.047755,3450.547731,1.161910e+06,1.161910e+06,8.221305e-05,1.289862,208.774909,0.999814
188.180142,118.066391,118.066218,3450.685552,1.161850e+06,1.161850e+06,8.205428e-05,1.289928,208.816668,0.999814
188.331885,118.250739,118.250825,3452.064403,1.161252e+06,1.161252e+06,8.048762e-05,1.290593,209.234384,0.999814
189.849310,120.094220,120.095413,3465.917517,1.155267e+06,1.155267e+06,6.687180e-05,1.297279,213.423443,0.999814
190.693143,121.119372,121.120045,3473.672085,1.151939e+06,1.151939e+06,6.064972e-05,1.301027,215.762348,0.999814
190.996037,121.487350,121.487644,3476.464472,1.150744e+06,1.150744e+06,5.861126e-05,1.302377,216.603536,0.999814
191.298930,121.855327,121.855144,3479.261561,1.149550e+06,1.149550e+06,5.666601e-05,1.303731,217.445593,0.999814
191.327164,121.889628,121.889396,3479.522532,1.149438e+06,1.149438e+06,5.648935e-05,1.303857,217.524130,0.999814
191.345970,121.912422,121.912210,3479.696666,1.149364e+06,1.149364e+06,5.637203e-05,1.303932,217.576445,0.999806
191.363239,121.933341,121.933158,3479.856610,1.149296e+06,1.149296e+06,5.626455e-05,1.304009,217.624488,0.999806
191.535930,122.142531,122.142626,3481.456898,1.148615e+06,1.148615e+06,5.520567e-05,1.304782,218.105070,0.999806
193.262835,124.234435,124.235482,3497.544661,1.141804e+06,1.141804e+06,4.598256e-05,1.312565,222.926534,0.999806
194.192169,125.360193,125.360429,3506.266306,1.138139e+06,1.138139e+06,4.188319e-05,1.316792,225.533010,0.999806
194.291505,125.480524,125.480621,3507.201208,1.137747e+06,1.137747e+06,4.147523e-05,1.317246,225.812103,0.999806
194.390840,125.600855,125.600802,3508.136623,1.137355e+06,1.137355e+06,4.107270e-05,1.317699,226.091291,0.999806
194.486659,125.716926,125.716719,3509.039408,1.136977e+06,1.136977e+06,4.068948e-05,1.318137,226.360684,0.999806
194.511721,125.747285,125.747037,3509.275620,1.136879e+06,1.136879e+06,4.059000e-05,1.318252,226.431162,0.999806
194.530880,125.770432,125.770214,3509.456511,1.136803e+06,1.136803e+06,4.051428e-05,1.318329,226.485043,0.999799
194.548295,125.791469,125.791279,3509.620970,1.136734e+06,1.136734e+06,4.044561e-05,1.318409,226.534020,0.999799
194.722436,126.001839,126.001912,3511.266431,1.136048e+06,1.136048e+06,3.976736e-05,1.319206,227.023948,0.999799
196.463853,128.105534,128.106490,3527.808638,1.129180e+06,1.129180e+06,3.377147e-05,1.327230,231.939373,0.999799
197.393279,129.228314,129.228487,3536.702851,1.125514e+06,1.125514e+06,3.107310e-05,1.331552,234.574869,0.999799
197.491448,129.346905,129.346947,3537.644946,1.125127e+06,1.125127e+06,3.080560e-05,1.332010,234.853729,0.999799
197.589616,129.465496,129.465397,3538.587550,1.124740e+06,1.124740e+06,3.054131e-05,1.332469,235.132682,0.999799
197.683336,129.578713,129.578471,3539.487910,1.124370e+06,1.124370e+06,3.029189e-05,1.332907,235.399082,0.999799
197.689820,129.586546,129.586294,3539.550220,1.124345e+06,1.124345e+06,3.027474e-05,1.332937,235.417516,0.999799
197.696304,129.594371,129.594117,3539.612583,1.124319e+06,1.124319e+06,3.025760e-05,1.332956,235.435951,0.999790
197.702383,129.601695,129.601450,3539.671102,1.124295e+06,1.124295e+06,3.024155e-05,1.332984,235.453232,0.999790
197.763167,129.674934,129.674781,3540.256401,1.124055e+06,1.124055e+06,3.008164e-05,1.333269,235.626069,0.999790
198.371009,130.407327,130.407886,3546.120210,1.121658e+06,1.121658e+06,2.854480e-05,1.336118,237.356431,0.999790
199.586693,131.872112,131.873005,3557.906957,1.116863e+06,1.116863e+06,2.577996e-05,1.341854,240.828041,0.999790
200.802376,133.336898,133.336735,3569.772756,1.112069e+06,1.112069e+06,2.337047e-05,1.347639,244.314215,0.999790
200.831400,133.371869,133.371664,3570.057016,1.111955e+06,1.111955e+06,2.331680e-05,1.347778,244.397624,0.999790
200.860424,133.406840,133.406593,3570.341321,1.111840e+06,1.111840e+06,2.326331e-05,1.347917,244.481042,0.999790
200.874662,133.423996,133.423728,3570.480807,1.111784e+06,1.111784e+06,2.323712e-05,1.347985,244.521967,0.999790
200.888901,133.441111,133.440862,3570.620527,1.111728e+06,1.111728e+06,2.321097e-05,1.348040,244.562894,0.999780
200.902453,133.457401,133.457172,3570.753551,1.111674e+06,1.111674e+06,2.318612e-05,1.348105,244.601852,0.999780
201.037978,133.620298,133.620254,3572.084339,1.111140e+06,1.111140e+06,2.293969e-05,1.348753,244.991532,0.999780
202.393231,135.249274,135.250128,3585.446915,1.105795e+06,1.105795e+06,2.066209e-05,1.355273,248.898397,0.999780
203.144340,136.152087,136.152723,3592.895654,1.102833e+06,1.102833e+06,1.953218e-05,1.358913,251.071560,0.999780
203.895450,137.054899,137.054833,3600.375087,1.099870e+06,1.099870e+06,1.848545e-05,1.362573,253.250372,0.999780
204.008261,137.190495,137.190283,3601.501100,1.099426e+06,1.099426e+06,1.833495e-05,1.363124,253.578103,0.999780
204.029871,137.216470,137.216229,3601.716876,1.099340e+06,1.099340e+06,1.830631e-05,1.363230,253.640897,0.999780
204.051481,137.242444,137.242173,3601.932678,1.099255e+06,1.099255e+06,1.827772e-05,1.363336,253.703695,0.999780
204.069276,137.263799,137.263538,3602.110688,1.099185e+06,1.099185e+06,1.825423e-05,1.363409,253.755413,0.999770
204.085367,137.283097,137.282857,3602.271692,1.099121e+06,1.099121e+06,1.823304e-05,1.363487,253.802180,0.999770
204.246280,137.476068,137.476031,3603.882510,1.098487e+06,1.098487e+06,1.802288e-05,1.364275,254.269997,0.999770
205.855403,139.405786,139.406529,3620.069073,1.092141e+06,1.092141e+06,1.609310e-05,1.372202,258.962561,0.999770
206.710792,140.431599,140.431881,3628.731809,1.088767e+06,1.088767e+06,1.518152e-05,1.376454,261.467754,0.999770
207.006951,140.786763,140.786751,3631.740518,1.087599e+06,1.087599e+06,1.488243e-05,1.377932,262.336853,0.999770
207.133682,140.938744,140.938586,3633.029483,1.087100e+06,1.087100e+06,1.475690e-05,1.378566,262.709029,0.999770
207.173283,140.986235,140.986029,3633.432441,1.086943e+06,1.086943e+06,1.471798e-05,1.378764,262.825360,0.999770
207.212885,141.033726,141.033470,3633.835486,1.086787e+06,1.086787e+06,1.467919e-05,1.378962,262.941707,0.999770
207.237707,141.063495,141.063207,3634.088169,1.086689e+06,1.086689e+06,1.465495e-05,1.379086,263.014644,0.999770
207.253941,141.082923,141.082654,3634.253699,1.086625e+06,1.086625e+06,1.463914e-05,1.379152,263.062348,0.999759
207.268791,141.100694,141.100444,3634.405154,1.086567e+06,1.086567e+06,1.462469e-05,1.379226,263.105987,0.999759
207.417291,141.278403,141.278326,3635.920381,1.085981e+06,1.085981e+06,1.448124e-05,1.379970,263.542502,0.999759
208.902284,143.055494,143.056165,3651.140514,1.080125e+06,1.080125e+06,1.314739e-05,1.387452,267.920097,0.999759
209.699211,144.009175,144.009546,3659.359460,1.076982e+06,1.076982e+06,1.250041e-05,1.391501,270.278701,0.999759
209.896155,144.244857,144.245081,3661.396100,1.076205e+06,1.076205e+06,1.234726e-05,1.392505,270.862589,0.999759
210.093098,144.480539,144.480589,3663.434925,1.075428e+06,1.075428e+06,1.219668e-05,1.393511,271.446877,0.999759
210.339462,144.775363,144.775157,3665.988451,1.074457e+06,1.074457e+06,1.201183e-05,1.394771,272.178352,0.999759
210.395861,144.842856,144.842585,3666.573499,1.074234e+06,1.074234e+06,1.197005e-05,1.395060,272.345893,0.999759
210.417812,144.869124,144.868827,3666.801244,1.074148e+06,1.074148e+06,1.195384e-05,1.395172,272.411108,0.999759
210.434378,144.888914,144.888633,3666.973417,1.074082e+06,1.074082e+06,1.194164e-05,1.395240,272.460331,0.999746
210.449367,144.906817,144.906552,3667.129236,1.074023e+06,1.074023e+06,1.193061e-05,1.395316,272.504870,0.999746
210.599261,145.085844,145.085740,3668.688127,1.073432e+06,1.073432e+06,1.182105e-05,1.396085,272.950393,0.999746
212.098193,146.876116,146.876695,3684.347376,1.067521e+06,1.067521e+06,1.080147e-05,1.403816,277.418485,0.999746
212.895521,147.828417,147.828711,3692.729268,1.064376e+06,1.064376e+06,1.030590e-05,1.407963,279.804760,0.999746
213.065713,148.031688,148.031866,3694.523114,1.063705e+06,1.063705e+06,1.020368e-05,1.408851,280.314978,0.999746
213.235905,148.234959,148.235002,3696.318621,1.063034e+06,1.063034e+06,1.010268e-05,1.409741,280.825500,0.999746
213.457520,148.499648,148.499488,3698.659131,1.062160e+06,1.062160e+06,9.972956e-06,1.410901,281.490732,0.999746
213.556622,148.618012,148.617750,3699.706670,1.061769e+06,1.061769e+06,9.915594e-06,1.411420,281.788376,0.999746
213.575786,148.640901,148.640619,3699.909308,1.061694e+06,1.061694e+06,9.904547e-06,1.411520,281.845947,0.999746
213.594950,148.663790,148.663488,3700.111967,1.061618e+06,1.061618e+06,9.893515e-06,1.411621,281.903521,0.999746
213.598968,148.668589,148.668283,3700.154462,1.061602e+06,1.061602e+06,9.891204e-06,1.411642,281.915593,0.999746
213.602987,148.673385,148.673078,3700.196992,1.061586e+06,1.061586e+06,9.888893e-06,1.411643,281.927666,0.999732
213.606993,148.678161,148.677859,3700.239436,1.061571e+06,1.061571e+06,9.886590e-06,1.411664,281.939703,0.999732
213.647058,148.725928,148.725667,3700.663932,1.061413e+06,1.061413e+06,9.863597e-06,1.411875,282.060086,0.999732
214.047709,149.203598,149.203688,3704.913992,1.059833e+06,1.059833e+06,9.640827e-06,1.413979,283.264847,0.999732
215.047925,150.396091,150.396579,3715.564773,1.055888e+06,1.055888e+06,9.113965e-06,1.419262,286.279916,0.999732
216.048141,151.588584,151.588827,3726.273678,1.051944e+06,1.051944e+06,8.621547e-06,1.424583,289.305589,0.999732
216.620435,152.270893,152.270724,3732.427219,1.049687e+06,1.049687e+06,8.357876e-06,1.427646,291.041573,0.999732
216.729317,152.400706,152.400438,3733.600129,1.049257e+06,1.049257e+06,8.309169e-06,1.428231,291.372248,0.999732
216.752423,152.428254,152.427964,3733.849125,1.049166e+06,1.049166e+06,8.298878e-06,1.428355,291.442438,0.999732
216.775530,152.455802,152.455489,3734.098152,1.049075e+06,1.049075e+06,8.288601e-06,1.428479,291.512633,0.999732
216.780314,152.461506,152.461189,3734.149723,1.049056e+06,1.049056e+06,8.286475e-06,1.428504,291.527170,0.999732
216.785099,152.467206,152.466889,3734.201335,1.049037e+06,1.049037e+06,8.284350e-06,1.428508,291.541707,0.999717
216.789674,152.472651,152.472339,3734.250727,1.049019e+06,1.049019e+06,8.282319e-06,1.428532,291.555605,0.999717
216.835419,152.527103,152.526833,3734.744708,1.048839e+06,1.048839e+06,8.262042e-06,1.428778,291.694602,0.999717
217.292877,153.071620,153.071700,3739.691294,1.047035e+06,1.047035e+06,8.062559e-06,1.431240,293.085807,0.999717
218.396856,154.385700,154.386098,3751.679730,1.042681e+06,1.042681e+06,7.604815e-06,1.437216,296.452448,0.999717
219.500834,155.699780,155.699800,3763.740326,1.038328e+06,1.038328e+06,7.183457e-06,1.443242,299.832213,0.999717
219.756081,156.003603,156.003444,3766.539110,1.037321e+06,1.037321e+06,7.090736e-06,1.444643,300.615508,0.999717
219.823506,156.083859,156.083648,3767.279073,1.037055e+06,1.037055e+06,7.066489e-06,1.445013,300.822537,0.999717
219.890931,156.164116,156.163849,3768.019307,1.036789e+06,1.036789e+06,7.042343e-06,1.445384,301.029616,0.999717
219.959661,156.245926,156.245601,3768.774143,1.036518e+06,1.036518e+06,7.017834e-06,1.445761,301.240753,0.999717
219.965347,156.252693,156.252365,3768.836661,1.036496e+06,1.036496e+06,7.015811e-06,1.445767,301.258225,0.999699
219.970563,156.258892,156.258568,3768.894044,1.036475e+06,1.036475e+06,7.013957e-06,1.445796,301.274248,0.999699
220.022713,156.320878,156.320597,3769.467966,1.036270e+06,1.036270e+06,6.995446e-06,1.446083,301.434494,0.999699
220.544217,156.940737,156.940800,3775.216161,1.034213e+06,1.034213e+06,6.813593e-06,1.448959,303.038581,0.999699
221.761035,158.387046,158.387335,3788.691935,1.029415e+06,1.029415e+06,6.413515e-06,1.455713,306.792902,0.999699
222.977852,159.833354,159.833137,3802.257100,1.024616e+06,1.024616e+06,6.046065e-06,1.462530,310.563421,0.999699
223.108174,159.988255,159.987944,3803.715261,1.024102e+06,1.024102e+06,6.008270e-06,1.463264,310.968211,0.999699
223.126042,160.009492,160.009168,3803.915255,1.024032e+06,1.024032e+06,6.003111e-06,1.463365,311.023723,0.999699
223.143909,160.030729,160.030391,3804.115268,1.023961e+06,1.023961e+06,5.997958e-06,1.463466,311.079237,0.999699
223.158374,160.047903,160.047573,3804.277448,1.023904e+06,1.023904e+06,5.993791e-06,1.463518,311.124183,0.999679
223.171444,160.063419,160.063098,3804.424028,1.023853e+06,1.023853e+06,5.990028e-06,1.463592,311.164798,0.999679
223.302149,160.218579,160.218348,3805.890406,1.023337e+06,1.023337e+06,5.952563e-06,1.464329,311.571057,0.999679
224.609203,161.770181,161.770390,3820.611729,1.018183e+06,1.018183e+06,5.833090e-06,1.471742,315.644034,0.999679
225.303917,162.594875,162.595002,3828.478983,1.015443e+06,1.015443e+06,5.859417e-06,1.475712,317.816579,0.999679
225.998631,163.419569,163.419416,3836.375988,1.012704e+06,1.012704e+06,5.885910e-06,1.479704,319.994492,0.999679
226.183420,163.638932,163.638672,3838.481551,1.011975e+06,1.011975e+06,5.892985e-06,1.480770,320.574706,0.999679
226.266679,163.737769,163.737458,3839.430934,1.011647e+06,1.011647e+06,5.896177e-06,1.481250,320.836254,0.999679
226.310673,163.789993,163.789654,3839.932753,1.011473e+06,1.011473e+06,5.897864e-06,1.481504,320.974486,0.999679
226.319646,163.800645,163.800300,3840.035120,1.011438e+06,1.011438e+06,5.898208e-06,1.481556,321.002682,0.999679
226.324208,163.806061,163.805713,3840.087169,1.011420e+06,1.011420e+06,5.898383e-06,1.481583,321.017019,0.999679
226.328770,163.811474,163.811125,3840.139258,1.011402e+06,1.011402e+06,5.898559e-06,1.481575,321.031356,0.999657
226.333079,163.816584,163.816238,3840.188496,1.011385e+06,1.011385e+06,5.898724e-06,1.481600,321.044896,0.999657
226.376166,163.867677,163.867358,3840.680949,1.011215e+06,1.011215e+06,5.900380e-06,1.481849,321.180312,0.999657
226.807040,164.378614,164.378514,3845.611837,1.009516e+06,1.009516e+06,5.916973e-06,1.484343,322.535619,0.999657
227.836779,165.599690,165.599804,3857.443067,1.005455e+06,1.005455e+06,5.956894e-06,1.490338,325.783092,0.999657
228.866517,166.820767,166.820697,3869.340789,1.001395e+06,1.001395e+06,5.997189e-06,1.496381,329.042518,0.999657
229.435336,167.495281,167.494959,3875.941618,9.991516e+05,9.991516e+05,6.019610e-06,1.499740,330.848141,0.999657
229.487055,167.556609,167.556260,3876.542793,9.989477e+05,9.989477e+05,6.021654e-06,1.500046,331.012494,0.999657
229.506265,167.579388,167.579029,3876.766134,9.988720e+05,9.988720e+05,6.022414e-06,1.500160,331.073548,0.999657
229.518862,167.594316,167.593960,3876.912818,9.988223e+05,9.988223e+05,6.022912e-06,1.500195,331.113588,0.999630
229.530392,167.607976,167.607626,3877.047101,9.987768e+05,9.987768e+05,6.023369e-06,1.500264,331.150237,0.999630
229.645692,167.744576,167.744283,3878.390401,9.983222e+05,9.983222e+05,6.027938e-06,1.500947,331.516808,0.999630
230.798688,169.110583,169.110592,3891.869976,9.937756e+05,9.937756e+05,6.073888e-06,1.507814,335.190860,0.999630
231.259887,169.656986,169.656993,3897.285579,9.919570e+05,9.919570e+05,6.092404e-06,1.510578,336.664736,0.999630
231.721086,170.203389,170.203332,3902.714809,9.901384e+05,9.901384e+05,6.110997e-06,1.513353,338.141049,0.999630
232.643483,171.296194,171.295843,3913.614259,9.865012e+05,9.865012e+05,6.148419e-06,1.518932,341.101003,0.999630
232.689514,171.350729,171.350358,3914.159617,9.863197e+05,9.863197e+05,6.150295e-06,1.519212,341.248973,0.999630
232.701925,171.365422,171.365056,3914.306881,9.862707e+05,9.862707e+05,6.150801e-06,1.519241,341.288870,0.999600
232.713231,171.378808,171.378446,3914.441077,9.862261e+05,9.862261e+05,6.151263e-06,1.519309,341.325221,0.999600
232.826297,171.512667,171.512348,3915.783490,9.857803e+05,9.857803e+05,6.155880e-06,1.519996,341.688813,0.999600
233.956960,172.851255,172.851167,3929.253343,9.813220e+05,9.813220e+05,6.202319e-06,1.526902,345.332879,0.999600
234.409224,173.386690,173.386601,3934.664622,9.795386e+05,9.795386e+05,6.221029e-06,1.529682,346.794662,0.999600
234.861489,173.922125,173.921989,3940.089278,9.777553e+05,9.777553e+05,6.239816e-06,1.532472,348.258825,0.999600
235.766019,174.992995,174.992647,3950.978838,9.741887e+05,9.741887e+05,6.277624e-06,1.538083,351.194308,0.999600
235.829205,175.067801,175.067433,3951.741540,9.739395e+05,9.739395e+05,6.280277e-06,1.538476,351.399725,0.999600
235.863691,175.108629,175.108249,3952.157920,9.738035e+05,9.738035e+05,6.281726e-06,1.538691,351.511857,0.999600
